0, 154.058000
1, 1023870.497000
2, 53.437000
3, 39.526000
4, 1023526.998000
5, 1023928.062000
6, 2047889.021000
7, 30.745000
8, 1023896.249000
9, 1023932.054000
10, 1024070.025000
11, 4095793.821000
12, 43.412000
13, 38.270000
14, 30.000000
15, 42.738000
16, 1023765.517000
17, 1023993.007000
18, 2047868.274000
19, 1023867.284000
20, 2047880.864000
21, 2047925.467000
22, 58.013000
23, 46.275000
24, 38.468000
25, 37.771000
26, 38.355000
27, 30.499000
28, 37.163000
29, 2047580.872000
30, 3071930.630000
31, 2047838.655000
32, 1024028.555000
33, 43.707000
34, 37.754000
35, 1023807.752000
36, 1023857.744000
37, 110.211000
38, 45.620000
39, 47.232000
40, 1023747.468000
41, 48.069000
42, 36.016000
43, 33.836000
44, 1023867.721000
45, 42.105000
46, 41.485000
47, 1023767.825000
48, 50.687000
49, 47.088000
50, 3071712.726000
51, 45.256000
52, 1023909.474000
53, 41.656000
54, 1023902.132000
55, 52.415000
56, 1023851.461000
57, 2047855.255000
58, 56.562000
59, 41.944000
60, 1023791.727000
61, 113.991000
62, 66.814000
63, 34.708000
64, 32.115000
65, 47.428000
66, 1023356.064000
67, 3071644.613000
68, 85.791000
69, 59.600000
70, 55.363000
71, 2047636.343000
72, 54.320000
73, 49.582000
74, 51.825000
75, 53.800000
76, 52.811000
77, 1023639.480000
78, 3071632.788000
79, 4095722.690000
80, 57.282000
81, 2047758.570000
82, 43.012000
83, 81.663000
84, 2047703.474000
85, 48.992000
86, 38.098000
87, 1023852.257000
88, 42.431000
89, 31.105000
90, 29.445000
91, 1023842.564000
92, 43.350000
93, 30.784000
94, 2047778.917000
95, 2047906.761000
96, 21.151000
97, 18.786000
98, 18.867000
99, 1023839.000000
100, 20.456000
101, 2047999.892000
102, 2047931.732000
103, 1023914.093000
104, 1023883.594000
105, 57.029000
106, 3071822.475000
107, 2047779.879000
108, 3071941.050000
109, 1023991.860000
110, 50.866000
111, 3071747.380000
112, 3071811.023000
113, 53.347000
114, 2047683.381000
115, 1024014.711000
116, 110.380000
117, 64.290000
118, 59.147000
119, 59.483000
120, 58.285000
121, 1023535.539000
122, 113.232000
123, 2047395.040000
124, 83.097000
125, 67.703000
126, 63.249000
127, 59.367000
128, 195.027000
129, 43.930000
130, 1023291.639000
131, 1023851.467000
132, 3071444.099000
133, 70.098000
134, 38.167000
135, 42.027000
136, 98.539000
137, 5119378.215000
138, 1023961.124000
139, 3071745.462000
140, 2047869.994000
141, 2048035.835000
142, 46.182000
143, 2047708.600000
144, 3071869.717000
145, 43.600000
146, 26.700000
147, 24.958000
148, 25.299000
149, 29.990000
150, 30.028000
151, 1023796.508000
152, 2047820.227000
153, 40.020000
154, 30.659000
155, 24.277000
156, 27.749000
157, 24.840000
158, 24.007000
159, 24.788000
160, 24.926000
161, 1023744.596000
162, 45.853000
163, 32.595000
164, 1023876.423000
165, 46.059000
166, 38.504000
167, 37.202000
168, 35.696000
169, 36.239000
170, 40.160000
171, 2047655.427000
172, 42.051000
173, 41.316000
174, 1023830.291000
175, 1023939.933000
176, 48.647000
177, 40.723000
178, 3071724.678000
179, 37.441000
180, 3071873.109000
181, 1023890.192000
182, 1023880.372000
183, 4095899.646000
184, 49.437000
185, 3072005.941000
186, 39.903000
187, 44.926000
188, 3071734.501000
189, 40.861000
190, 27.651000
191, 1023828.475000
192, 44.738000
193, 28.611000
194, 29.067000
195, 37.361000
196, 1023777.769000
197, 1023940.371000
198, 51.037000
199, 40.289000
200, 37.586000
201, 1023706.985000
202, 49.323000
203, 1023886.801000
204, 1024030.577000
205, 3071621.551000
206, 57.480000
207, 1023873.183000
208, 45.284000
209, 53.035000
210, 36.090000
211, 39.559000
212, 40.510000
213, 49.317000
214, 42.557000
215, 43.029000
216, 40.264000
217, 40.183000
218, 2047327.633000
219, 2049051.619000
220, 73.821000
221, 1022957.417000
222, 45.320000
223, 3071677.837000
224, 1024040.424000
225, 43.730000
226, 1023919.081000
227, 44.251000
228, 1023837.396000
229, 52.480000
230, 2047762.830000
231, 52.316000
232, 3071847.923000
233, 53.891000
234, 38.998000
235, 31.546000
236, 28.299000
237, 37.982000
238, 2047678.943000
239, 57.574000
240, 40.843000
241, 43.811000
242, 28.250000
243, 2047718.162000
244, 43.372000
245, 44.236000
246, 48.001000
247, 35.816000
248, 1023727.784000
249, 96.515000
250, 59.220000
251, 72.031000
252, 96.543000
253, 2047605.481000
254, 2047777.279000
255, 3071994.478000
256, 145.361000
257, 91.837000
258, 1023587.323000
259, 55.223000
260, 53.589000
261, 38.216000
262, 5119360.154000
263, 64.162000
264, 1023846.547000
265, 53.892000
266, 3071937.870000
267, 4095721.938000
268, 38.570000
269, 26.050000
270, 1023921.265000
271, 1023833.145000
272, 2047594.546000
273, 69.520000
274, 97.579000
275, 55.222000
276, 47.386000
277, 62.151000
278, 64.338000
279, 39.465000
280, 27.809000
281, 1023364.945000
282, 55.095000
283, 67.713000
284, 119.905000
285, 127.867000
286, 2047404.800000
287, 109.671000
288, 41.216000
289, 2047647.932000
290, 54.904000
291, 1023749.428000
292, 1023940.550000
293, 66.068000
294, 52.838000
295, 1023736.146000
296, 2047799.562000
297, 1024004.218000
298, 1023814.410000
299, 1023942.079000
300, 1023865.793000
301, 1023801.806000
302, 1023925.608000
303, 38.979000
304, 1023935.604000
305, 55.631000
306, 35.117000
307, 41.476000
308, 37.863000
309, 43.479000
310, 1023659.574000
311, 41.020000
312, 2047918.994000
313, 1023853.743000
314, 1023943.122000
315, 1023891.387000
316, 1023911.160000
317, 56.494000
318, 56.979000
319, 76.485000
320, 67.264000
321, 2047578.478000
322, 39.047000
323, 1023820.283000
324, 35.026000
325, 24.594000
326, 27.174000
327, 2047926.413000
328, 37.264000
329, 2047815.132000
330, 2047919.780000
331, 53.789000
332, 40.719000
333, 31.601000
334, 25.695000
335, 1023783.532000
336, 53.244000
337, 1023852.647000
338, 45.096000
339, 1023838.323000
340, 2047977.364000
341, 3071823.878000
342, 39.248000
343, 1023962.837000
344, 40.826000
345, 44.436000
346, 32.267000
347, 25.980000
348, 24.489000
349, 2047720.800000
350, 59.174000
351, 1023884.471000
352, 218.406000
353, 145.841000
354, 1023510.229000
355, 44.599000
356, 40.323000
357, 47.634000
358, 61.145000
359, 60.013000
360, 2047549.647000
361, 43.643000
362, 36.765000
363, 37.678000
364, 41.234000
365, 3071756.297000
366, 55.674000
367, 1023877.485000
368, 1023923.532000
369, 5119932.762000
370, 2047917.115000
371, 2047925.109000
372, 77.343000
373, 1023987.659000
374, 55.824000
375, 137.061000
376, 2047297.765000
377, 64.392000
378, 1023780.336000
379, 49.430000
380, 51.028000
381, 50.643000
382, 2047721.585000
383, 1023936.729000
384, 2047730.959000
385, 50.622000
386, 51.037000
387, 3071874.064000
388, 91.540000
389, 100.307000
390, 1023609.418000
391, 98.562000
392, 49.620000
393, 2047757.668000
394, 1023959.848000
395, 2047870.024000
396, 203.786000
397, 1023586.495000
398, 91.741000
399, 37.933000
400, 39.182000
401, 66.590000
402, 2047524.167000
403, 205.429000
404, 45.605000
405, 78.082000
406, 82.396000
407, 3071255.731000
408, 1023836.653000
409, 2047912.848000
410, 71.362000
411, 61.477000
412, 45.720000
413, 2047737.798000
414, 4095844.382000
415, 100.643000
416, 53.494000
417, 55.610000
418, 2047428.910000
419, 69.821000
420, 1023902.826000
421, 53.407000
422, 47.458000
