0, 56.307000
1, 49.696000
2, 43.905000
3, 63.578000
4, 47.839000
5, 46.839000
6, 46.329000
7, 44.955000
8, 41.598000
9, 43.289000
10, 45.043000
11, 49.022000
12, 39.262000
13, 35.831000
14, 39.620000
15, 39.888000
16, 41.562000
17, 40.025000
18, 48.171000
19, 59.173000
20, 107.760000
21, 87.952000
22, 46.384000
23, 75.552000
24, 36.159000
25, 82.726000
26, 36.008000
27, 50.653000
28, 37.655000
29, 37.483000
30, 36.909000
31, 64.348000
32, 35.373000
33, 49.171000
34, 37.663000
35, 36.984000
36, 43.171000
37, 26.239000
38, 46.977000
39, 90.229000
40, 71.540000
41, 68.344000
42, 69.212000
43, 67.285000
44, 78.412000
45, 68.026000
46, 67.748000
47, 67.403000
48, 66.900000
49, 67.461000
50, 66.608000
51, 72.296000
52, 67.550000
53, 65.717000
54, 67.405000
55, 67.108000
56, 64.952000
57, 67.025000
58, 67.346000
59, 67.347000
60, 66.214000
61, 65.853000
62, 66.650000
63, 65.176000
64, 66.198000
65, 72.506000
66, 67.350000
67, 66.757000
68, 66.926000
69, 82.325000
70, 67.213000
71, 65.922000
72, 68.251000
73, 68.180000
74, 64.529000
75, 67.733000
76, 65.748000
77, 67.710000
78, 67.959000
79, 66.773000
80, 71.732000
81, 67.114000
82, 65.281000
83, 35.052000
84, 74.809000
85, 71.075000
86, 69.408000
87, 34.864000
88, 58.697000
89, 67.763000
90, 67.744000
91, 66.416000
92, 67.005000
93, 67.805000
94, 67.029000
95, 68.573000
96, 251.826000
97, 114.691000
98, 95.825000
99, 78.404000
100, 222.989000
101, 91.642000
102, 73.829000
103, 69.748000
104, 66.935000
105, 67.132000
106, 69.003000
107, 69.145000
108, 57.881000
109, 176.481000
110, 76.845000
111, 75.126000
112, 148.685000
113, 80.945000
114, 73.675000
115, 77.295000
116, 84.372000
117, 194.912000
118, 73.257000
119, 67.847000
120, 71.877000
121, 63.303000
122, 64.892000
123, 62.379000
124, 64.612000
125, 61.164000
126, 63.860000
127, 62.981000
128, 67.827000
129, 129.255000
130, 84.404000
131, 64.313000
132, 62.900000
133, 63.942000
134, 63.382000
135, 62.003000
136, 72.514000
137, 63.680000
138, 62.886000
139, 63.186000
140, 63.252000
141, 54.880000
142, 57.026000
143, 58.470000
144, 56.251000
145, 58.526000
146, 56.923000
147, 56.752000
148, 55.769000
149, 71.357000
150, 58.876000
151, 63.177000
152, 56.340000
153, 62.006000
154, 55.215000
155, 59.421000
156, 29.451000
157, 52.497000
158, 60.628000
159, 59.691000
160, 164.434000
161, 68.289000
162, 58.230000
163, 58.117000
164, 55.974000
165, 62.297000
166, 88.725000
167, 59.749000
168, 61.444000
169, 58.239000
170, 56.179000
171, 57.508000
172, 77.818000
173, 49.796000
174, 53.975000
175, 71.814000
176, 63.735000
177, 73.718000
178, 63.597000
179, 66.993000
180, 62.162000
181, 50.260000
182, 50.318000
183, 41.393000
184, 38.994000
185, 43.491000
186, 68.736000
187, 65.677000
188, 63.666000
189, 61.984000
190, 211.283000
191, 152.650000
192, 70.154000
193, 70.689000
194, 84.277000
