Packet Number   RTT time (usec)
172	194.606
173	1023549.187
174	1023886.803
175	218.823
176	3071620.254
177	178.787
178	150.729
179	1023576.216
180	160.648
181	1023827.138
182	1023948.134
183	245.965
184	1023605.423
185	204.926
186	193.364
187	218.833
188	225.418
189	186.288
190	130.189
191	117.008
192	94.537
193	103.277
194	95.936
195	89.295
196	88.463
197	89.295
198	87.847
199	86.769
200	87.637
201	86.629
202	86.533
203	86.543
204	86.964
205	86.459
206	86.408
207	86.539
208	1020930.78
209	142.735
210	112.29
211	126.941
212	1023502.935
213	1024079.332
214	224.541
215	189.982
216	222.526
217	1023086.491
218	69.591
219	82.448
220	86.839
221	81.056
222	79.722
223	64.169
224	29.884
225	27.005
226	27.366
227	26.985
228	1023380.476
229	113.16
230	2047892.552
231	152.95
232	143.386
233	133.945
234	134.227
235	3071341.237
236	213.411
237	186.869
238	188.173
239	184.129
240	183.586
241	103.148
242	1022785.753
243	162.024
244	105.676
245	1023758.512
246	190.342
247	1023796.738
248	232.873
249	243.67
250	232.74
251	230.885
252	229.737
253	193.349
254	96.467
255	94.257
256	1022222.186
257	247.619
258	240.512
259	222.611
260	225.492
261	1022941.19
262	245.293
263	227.002
264	224.525
265	224.53
266	224.972
267	198.04
268	97.935
269	88.137
270	87.717
271	87.651
272	87.712
273	87
274	80.905
275	86.533
276	1021761.116
277	213.841
278	1023722.903
279	244.075
280	229.401
281	231.407
282	191.229
283	1022924.821
284	231.071
285	222.987
286	223.598
287	227.787
288	1022984.442
289	2047844.605
290	242.432
291	223.322
292	224.014
293	226.57
294	223.724
295	127.513
296	92.096
297	87.786
298	1022450.87
299	1023912.323
300	216.652
301	205.527
302	155.678
303	114.969
304	111
305	97.529
306	94.843
307	1022831.116
308	219.506
309	209.007
310	203.977
311	204.856
312	133.934
313	88.938
314	79.03
315	78.068
316	77.591
317	78.148
318	77.48
319	77.868
320	72.246
321	76.714
322	77.319
323	77.337
324	77.253
325	77.864
326	77.471
327	77.182
328	1025511.383
329	144.331
330	134.978
331	1019790.881
332	253.472
333	232.935
334	233.501
335	234.373
336	229.652
337	182.208
338	96.917
339	88.553
340	87.736
341	1022211.182
342	1023884.007
343	1023996.186
344	1023845.058
345	242.081
346	236.533
347	1023137.719
348	100.769
349	98.909
350	87.673
351	34.585
352	23.219
353	20.791
354	21.172
355	20.808
356	20.739
357	20.54
358	20.527
359	20.581
360	1023762.341
361	1023898.632
362	1023903.732
363	1023859.048
364	1023956.341
365	225.112
366	235.14
367	192.467
368	124.335
369	176.065
370	249.092
371	224.957
372	161.416
373	133.536
374	94.031
375	92.427
376	88.303
377	89.3
378	2045649.563
379	224.937
380	221.876
381	1023484.156
382	2051858.749
383	234.118
384	228.164
385	227.933
386	227.076
387	183.942
388	123.112
389	91.866
390	1018494.605
391	245.679
392	1023720.865
393	236.739
394	1023636.147
395	1023902.044
396	217.625
397	235.706
398	237.265
399	239.164
400	208.599
401	101.383
402	90.478
403	101.257
404	89.441
405	89.917
406	1022222.463
407	243.213
408	240.808
409	227.307
410	227.948
411	227.798
412	130.334
413	94.612
414	88.393
415	88.122
416	87.366
417	87.471
418	86.534
419	86.814
420	1021879.426
421	242.672
422	228.815
423	229.713
424	230.184
425	229.562
426	192.938
427	97.248
428	88.995
429	103.007
430	113.766
431	87.386
432	78.951
433	86.709
434	86.674
435	3069638.064
436	208.484
437	240.302
438	1023317.055
439	254.524
440	1023678.777
441	243.463
442	246.27
443	1023418.28
444	239.811
445	241.339
446	239.124
447	1022951.811
448	157.56
449	1023956.807
450	244.551
451	234.869
452	233.386
453	1023086.99
454	229.938
455	226.785
456	227.207
457	2047175.191
458	240.572
459	227.698
460	2047423.763
461	269.059
462	231.251
463	156.384
464	1023271.521
465	241.183
466	234.393
467	2047351.852
468	244.812
469	220.145
470	1023436.92
471	254.795
472	241.885
473	240.983
474	241.679
475	241.093
476	129.287
477	93.249
478	89.786
479	2046292.365
480	249.859
481	239.625
482	236.764
483	236.634
484	2046904.315
485	233.03
486	1023698.051
487	236.959
488	240.933
489	236.303
490	234.353
491	235.782
492	129.151
493	92.788
494	107.146
495	113.952
496	3070089.858
497	215.204
498	223.127
499	233.992
500	189.821
501	133.131
502	1022889.361
503	213.305
504	223.904
505	236.708
506	193.745
507	190.568
508	1022725.508
509	1023927.869
510	247.768
511	1023569.168
512	1023905.253
513	163.365
514	147.327
515	171.85
516	140.64
517	99.315
518	113.307
519	125.217
520	60.344
521	66.633
522	64.468
523	63.729
524	63.693
525	63.91
526	63.078
527	2046480.958
528	226.65
529	226.325
530	227.523
531	226.39
532	193.198
533	105.688
534	91.581
535	87.636
536	88.283
537	87.621
538	86.278
539	86.664
540	86.003
541	88.012
542	86.624
543	87.11
544	86.559
545	88.217
546	86.769
547	1021441.952
548	227.492
549	223.163
550	222.717
551	224.31
552	143.329
553	98.466
554	1022711.757
555	213.725
556	237.219
557	227.317
558	228.705
559	228.585
560	193.088
561	100.646
562	89.24
563	88.227
564	87.39
565	86.9
566	86.674
567	87.536
568	86.689
569	88.232
570	87.566
571	86.458
572	86.679
573	86.468
574	86.459
575	86.428
576	86.182
577	86.122
578	85.421
579	3068779.236
580	247.292
581	1023483.335
582	47.65
583	1023870.399
584	39.633
585	106.458
586	1023832.01
587	49.878
588	98.038
589	90.543
590	91.405
591	1023613.006
592	69.198
593	96.76
594	103.315
595	3071907.625
596	1023933.073
597	1023899.31
598	1023925.331
599	219.76
600	1023676.424
601	238.062
602	237.666
603	243.043
604	194.01
605	125.534
606	90.723
607	155.442
608	100.245
609	97.849
610	90.543
611	88.729
612	88.167
613	87.977
614	88.187
615	87.686
616	88.078
617	87.195
618	1021565.064
619	207.346
620	217.56
621	194.727
622	1023314.102
623	230.378
624	213.43
625	216.682
626	203.081
627	1022966.184
628	161.215
629	1023782.828
630	234.553
631	205.712
632	214.728
633	140.859
634	96.737
635	97.369
636	2046532.835
637	1024104.123
638	86.241
639	132.655
640	143.823
641	137.96
642	74.881
643	52.518
644	54.852
645	1023365.064
646	242.932
647	239.384
648	235.14
649	236.307
650	238.252
651	128.851
652	109.908
653	1022424.474
654	240.893
655	229.753
656	228.961
657	230.374
658	228.76
659	1022663.679
660	1023901.653
661	243.77
662	229.076
663	228.444
664	231.321
665	219.208
666	128.676
667	90.989
668	87.746
669	1022282.402
670	192.462
671	198.275
672	221.404
673	230.515
674	1023145.127
675	238.753
676	238.031
677	1023387.45
678	240.553
679	226.816
680	1023416.792
681	240.893
682	231.015
683	230.524
684	230.925
685	185.305
686	97.314
687	88.528
688	90.633
689	88.293
690	89.129
691	1022249.313
692	220.977
693	214.498
694	191.891
695	1023035.902
696	98.923
697	101.712
698	100.768
699	75.529
700	68.464
701	25.477
702	23.264
703	21.468
704	21.241
705	21.334
706	21.362
707	20.878
708	1023475.962
709	218.281
710	225.132
711	225.523
712	225.237
713	146.086
714	98.426
715	1022754.398
716	231.356
717	226.991
718	226.645
719	1023168.682
720	237.686
721	227.056
722	223.618
723	244.031
724	233.566
725	129.206
726	1022595.06
727	235.04
728	236.924
729	1023407.588
730	241.74
731	228.62
732	228.901
733	229.401
734	229.312
735	191.9
736	96.662
737	89.41
738	88.793
739	116.072
740	179.652
741	88.353
742	87.256
743	133.562
744	104.009
745	1021414.012
746	248.36
747	231.326
748	184.97
749	133.551
750	1023036.903
751	176.723
752	2047768.563
753	223.624
754	216.563
755	202.62
756	168.242
757	132.169
758	114.598
759	115.125
760	97.514
761	90.298
762	89.11
763	89.13
764	89.355
765	88.728
766	87.476
767	88.393
768	87.085
769	87.561
770	88.358
771	1021625.231
772	1023904.531
773	243.319
774	200.971
775	3071401.305
776	216.853
777	182.664
778	235.025
779	202.946
780	195.67
781	1022805.574
782	230.85
783	204.053
784	1023491.182
785	243.273
786	198.566
787	219.935
788	193.87
789	109.737
790	125.362
791	95.85
792	1022618.843
793	1023913.344
794	238.934
795	292.075
796	216.513
797	154.184
798	108.705
799	94.242
800	88.268
801	96.778
802	88.468
803	91.299
804	1022338.963
805	225.448
806	224.605
807	168.316
808	99.544
809	89.21
810	166.933
811	1022883.98
812	240.778
813	201.267
814	189.019
815	135.481
816	116.753
817	114.027
818	97.303
819	96.421
820	89.391
821	90.638
822	88.488
823	88.232
824	87.491
825	87.29
826	87.24
827	87.075
828	87.401
829	87.836
830	86.614
831	86.699
832	134.198
833	1021408.036
834	209.556
835	220.2
836	232.293
837	182.263
838	94.903
839	1022935.884
840	237.525
841	239.721
842	203.542
843	129.272
844	121.299
845	90.247
846	1022816.645
847	227.638
848	1023693.719
849	242.036
850	237.33
851	192.998
852	1023160.635
853	1023952.579
854	218.484
855	1023660.068
856	220.421
857	1023712.813
858	3071886.22
859	248.501
860	241.655
861	238.673
862	237.951
863	238.106
864	128.72
865	93.163
866	132.755
867	141.775
868	106.519
869	1022029.706
870	241.91
871	242.506
872	240.797
873	242.291
874	240.798
875	127.833
876	106.554
877	1026179.056
878	107.496
879	113.426
880	102.687
881	111.565
882	62.301
883	50.534
884	1019551.515
885	235.822
886	2047613.614
887	186.282
888	216.827
889	223.664
890	143.229
891	1023164.698
892	240.381
893	239.815
894	225.773
895	226.189
896	1022883.014
897	1023802.241
898	1024021.572
899	229.738
900	220.872
901	219.293
902	219.845
903	245.985
904	189.711
905	107.306
906	130.56
907	122.111
908	90.694
909	125.243
910	87.972
911	86.834
912	86.884
913	87.265
914	87.235
915	86.148
916	1021462.094
917	240.532
918	227.021
919	223.653
920	230.178
921	143.881
922	96.913
923	85.842
924	87.566
925	85.791
926	85.897
927	87.942
928	87.521
929	85.978
930	85.657
931	1021937.147
932	1023901.045
933	243.569
934	1023663.854
935	248.922
936	237.49
937	233.3
938	156.053
939	117.419
940	96.637
941	1022748.325
942	215.003
943	192.206
944	199.563
945	229.281
946	230.89
947	220.551
948	1022529.089
949	1023935.422
950	2047721.761
951	133.097
952	135.149
953	2047805.985
954	245.824
955	230.264
956	223.012
957	221.799
958	221.132
959	1022664.964
960	231.026
961	251.161
962	2047424.872
963	2047813.787
964	212.094
965	2047750.246
966	243.705
967	230.313
968	1023428.748
969	240.402
970	251.402
971	239.766
972	241.519
973	237.866
974	1022660.55
975	235.826
976	224.47
977	225.317
978	224.726
979	223.257
980	190.708
981	88.162
982	89.295
983	87
984	87.235
985	87.08
986	2045851.99
987	1024122.028
988	248.34
989	148.16
990	112.683
991	110.028
992	109.828
993	146.467
994	121.494
995	91.34
996	87.691
997	86.709
998	2046458.286
999	2048000.778
